Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Total Fires
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Savoie,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Trentino,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2022,123572,Sonoma State University,115600,1,Sonoma State University,6637,Veneto,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 0,Building 114-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 1,Building 114-B,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 2,Building 114-C,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 3,Building 114-D,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 4,Building 114-E,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 5,Building 114-F,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 6,Building 114-G,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 7,Building 114-H,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 8,Building 114-J,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Yosemite Hall 9,Building 114-K,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sierra Madre 0,Building 113-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sierra Madre 1,Building 113-B,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sierra Madre 2,Building 113-C,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sierra Madre 3,Building 113-D,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sierra Madre 4,Building 113-E,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sierra Madre 5,Building 113-F,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Shasta Hall,Building 100,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Diablo Hall,Building 101,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Palomar Hall,Building 102,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Whitney Hall,Building 103,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Lassen Hall,Building 104,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Trinity Hall,Building 105,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Santa Lucia Hall,Building 106,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Muir Hall,Building 107,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Sequoia Hall,Building 108,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Fremont Hall,Building 109,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Tenaya Hall,Building 110,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Morro,Building 170-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Cabrillo,Building 170-B,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Hollister,Building 170-C,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Romauldo,Buidling 170-D,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Bishop,Building 170-E,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Cerro Islay,Building 170-F,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Aliso,Building 171-A,2
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Buena Vista,Building 171-B,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Corralitos,Building 171-C,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Dover,Building 171-D,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Estrella,Building 171-E,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Foxen,Building 171-F,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Gypsum,Building 171-G,2
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Huasna,Building 171-H,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Inyo,Building 171-I,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Herdsman Hall,Building 016-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Dairy Science,Building 018-L,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Environmental Horticulture,Building 048-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Beef Cattle Evaluation Center,Building 055-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Swine Unit,Building 056-0,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Veterinary Clinic,Building 057-C,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,McCloud Hall,Building 121-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Santa Ynez Hall,Building 121-B,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Peterson Ranch,Building 123-B,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Escuela Beef Center,Building 127-G,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Poultry Science,Building 150-I,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,Beef Cattle Evaluation Center,Building 055-M,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,tsitkawayu,Building 172-A,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,elewexe,Building 172-B,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,tilhini,Building 172-C,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,tšilkukunitš,Building 172-D,1
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,nipumu?,Building 172-E,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,tsitqawi,Building 172-F,0
2023,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,22485,tsitpxatu,Building 172-G,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Alder Hall,280 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Cedar Hall,263 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Chinquipin Hall,220 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Hemlock Hall,210 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Madrone Hall,204 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Maple Hall,160 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Pepperwood Hall,155 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Tan Oak Hall,140 Canyon Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Cypress Hall,271 Granite Ave,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Juniper Hall,3028 Granite Ave,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Laurel Hall,3023 Granite Ave,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Willow Hall,3035 Granite Ave,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Fern Hall,3047 Granite Ave,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Redwood Hall,250 Redwood Fire Ln,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Sunset Hall,2150 Sunset Ct,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Campus Apartments,335 Laurel Dr,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Trinity Hall,1681 Rossow St,1
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Mendocino Hall,1691 Rossow St,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Shasta Hall,341 Harpst St,1
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,Delnorte Hall,351 Harpst St,0
2023,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,6156,CCAT,1580 Cluster Ct,0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 20-Encinitas,"20 University Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 21-Montecito,"21 University Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 22-Alamitos,"22 University Dr. Pomona, CA 91768",1
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 23-Aliso,"23 University Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 54-Vista De Las Estrellas,"54 Kellogg Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 60-Vista Bonita,"60 Kellogg Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 61-Vista Del Sol,"61 Kellogg Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 62-Vista De Las Montanas,"62 Kellogg Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,UHS Bldg. 63-Vista De La Luna,"63 Kellogg Dr. Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,Univ. Village-Bldg. 60,"3400 Poly Vista Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,Univ. Village-Bldg. 110,"3400 Poly Vista Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,Univ. Village-Bldg. 130,"3400 Poly Vista Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,Univ. Village-Bldg. 140,"3400 Poly Vista Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,Univ. Village-Bldg. 150,"3400 Poly Vista Pomona, CA 91768",0
2023,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26848,Univ. Village-Bldg. 180,"3400 Poly Vista Pomona, CA 91768",0
